HolderAddress,Balance
0xAE545C0d8d4b4645fBA8c895e370529D22F8a71c,"13,627,338,364"
0xA4fFA49dA7740d3010Af4f0C5F33b1c0d565ed65,"13,472,531,139"
0x2Ef16ed32d43f73c95cF0654ce5d53fA010448d6,"13,454,920,555"
0x80b645Fb98cC3037816305A07bAB870e58091E74,"13,409,116,321"
0x0132B2C97A7ad3db5eEF450bB95dB35fd5688c2D,"13,403,806,574"
0xCAfdBB1d11EFC07ac7fdcC19325Cd5F2751EB8AC,"13,266,833,388"
0x206710759F9c6ad87490a131Ab31255b38A423EB,"13,265,686,032"
0x88F115779a78403D81D140CB39E815bff4253537,"13,254,707,689"
0x2B1ebEC79D43D21E8F53BE02A9714DA74A7BA35d,"13,200,691,290"
0x758907345Ef11dDa7724f9E90Ac4588430008085,"13,098,293,659"
0x439E24D237aBfC79a7EE68Dd8E28dB14f52B051e,"12,984,104,492"
0x3dA135A35Bb7A46Da7157611Bb046e891D10C7b4,"12,768,290,456"
0xe93446BCD77B9DbD34D5fc15e8735bF328f6B109,"12,594,281,552"
0x400384E7B03628E9F147c36600cd249ea9DeFA36,"12,523,168,973"
0xC968E3Fe6cccEEfCCe845A49d48E16622BCE304f,"12,454,786,798"
0x1bb9f6249d5108C2aE48DF36A67F12612d306EC8,"12,418,340,920"
0x382358744263C7D2CC87C2e11a449d2421a1022D,"12,360,875,615"
0xFD95645550492F1E4D94BDFD757300f3ABF6beDB,"12,337,556,288"
0xCE48d6178D911195A3d9d37829FE0Cc6243E9CfF,"12,305,479,672"
0x6E3b16BA6B14EE504Ee0682420789C31be056c53,"12,301,045,571"
0xd92541A78A8787dE1b735734e5f6b642A451C322,"12,145,142,282"
0x3585309407BEFAef4744B88089Ba368989fC1ffA,"12,066,610,175"
0xCB44D939be5a3875686Cc55fe280737025F97e8D,"12,026,282,685"
0x027943F870442fE48f51A5E29d215F181b5F9E7d,"11,937,976,679"
0x1Bfaea5c5579fD4A92Aba3A75dAd8B439afFBeeC,"11,825,548,309"
0x772002537eB4a163A0e182e253a2EBcb7d45Ad3E,"11,701,199,191"
0x320EA39B1F34783755C722fBaF50cF460CBe2c50,"11,591,512,469"
0x60bdAee2A58d8A6f9299E87CAcb381F3604DB183,"11,453,785,748"
0x186A7cAA5E6bAa5B3458429Ed90537Ed5ebbfB79,"11,429,467,842"
0x20c66Bd24dF2eDfBDB73Dbeb62B0893f40C97117,"11,419,234,766"
0x49D522712D2786b56680Cc69f5B5b4d4f541b0A4,"11,248,092,115"
0x2015b351E2fD685A79a735F207defC2056735210,"11,209,029,301"
0x133d136798BA81c4C98C943C0c3a4a8CFFD2A2aA,"11,203,199,592"
0x48844957C812Efb3c3CEc316ab6389d689EF8A55,"11,142,072,839"
0x784329841AB6421E6641b03EB50fDA1fD94d5265,"11,046,911,414"
0x6eD76abC8246Ed029C529a31a1dBF4dC2CB25246,"11,042,237,817"
0x7eB41248Ca9e9f639D946C43459583b2DBC3c99B,"11,025,808,194"
0x0FC7e42C64858053Dc845D371ce82Bb415EDfB2D,"10,941,101,217"
0xd737D804f8036f97b5DeE69a5fe04a24fB8dc523,"10,930,065,787"
0x981B87db14731a2daD571446e5d0956dB8A38aDF,"10,853,964,697"
0x87C71da8a4745926A003471C88eB2603cCBe68dd,"10,811,972,526"
0x28a39C5266Fce078973281508099331C45A32130,"10,810,810,810"
0x944C6C8882012CcD4FFd2911a7F1fDC520c9a561,"10,743,646,774"
0x205daa99c4e96e3161C435f925a8c584bd2A06f5,"10,733,940,135"
0x5cDaf158A20558FE4363442beDd97103ef30EAcF,"10,699,287,732"
0x3a43525a3873D7FB415CFf57613D22Ed5cCFA368,"10,609,620,689"
0x3c596894d893DF59B0116c40dE3D498a6359aE1C,"10,503,709,370"
0x91aB770360c872C3c28CA766fC8f54Ef54C73E38,"10,342,795,650"
0xc643361fEa4B24d8859F19BFF9eE7FA7372592df,"10,176,993,880"
0x07F84c3E68d34359248F2bD2Ae3979b629343593,"10,106,727,214"
0xEFFa0B6B2Ed1A91c14c281F23eAbc4e2d7Ff6FCf,"10,090,042,411"
0x076Ed4502762aa6c4809A25651b0a150494F69DC,"10,054,765,770"
0x47bFF18E462912Ab61a465b2bc229e3857491AA6,"10,000,000,000"
0x31996Afc0B4A2Dc72b14f0029A2A75A78e86344B,"10,000,000,000"
0x439dBec81094Abbac1249C23a0469CD79Fb6eaD4,"9,765,310,022"
